url,rank,page_size_kb,total_byte_weight,load_time_s,response_time_s,num_requests,speed_index,dom_size,num_domains
https://uiue.sbinpay.com/,50000,93.96,96210.0,2.964,1.325,5,2547.0,40,1
https://huawei.okbet.com/,50000,51376.92,52609970.0,34.471,0.973,588,23900.0,205,8
https://biccamera.rakuten.co.jp/,100000,7486.53,7666203.0,20.733,1.667,245,13976.0,3466,15
https://jutolucky.com/,5000,10505.8,10757939.0,13.021,1.081,100,6902.0,850,10
https://alumnos.sea.edu.uy/,50000,569.59,583257.0,5.033,1.607,17,3970.0,114,1
https://www.epicgfs.com/,50000,3112.99,3187698.0,12.31,1.355,56,5264.0,1351,19
https://maltapark.com/,100000,2057.34,2106721.0,14.029,0.999,137,4767.0,1018,21
https://www.tennisitaliano.it/,100000,1214.21,1243354.0,4.661,0.693,18,4040.0,1301,3
https://zw.ft.beautyguide.top/,50000,1206.59,1235552.0,11.616,1.127,93,5235.0,401,14
https://www.portalzuk.com.br/,100000,11933.85,12220261.0,21.907,1.389,408,12938.0,11135,24
https://hk.finance.yahoo.com/,50000,3011.78,3084059.0,30.473,1.089,352,4166.0,3860,26
https://downforeveryoneorjustme.com/,100000,1217.22,1246435.0,72.555,0.4,1849,1856.0,1291,275
https://www.figma.com/,5000,44926.53,46004766.0,94.758,0.604,283,79479.0,1481,51
https://www.onlineliga.de/,100000,6021.91,6166440.0,13.829,2.254,85,10549.0,1355,10
https://www.beaconjournal.com/,100000,6391.08,6544468.0,60.341,0.996,831,11751.0,754,182
https://blinkit.com/,5000,2903.91,2973608.0,12.369,0.843,111,8371.0,1185,18
https://www.tgr.cl/,50000,7238.28,7412000.0,32.038,0.961,171,16647.0,2881,22
https://www.sistema-orion.com/,50000,1427.89,1462155.0,10.477,0.988,50,4372.0,,9
https://christuniversity.in/,50000,38960.89,39895953.0,41.275,1.876,253,21134.0,5487,25
https://halo777wm06.shop/,50000,6616.81,6775609.0,10.216,1.707,20,5037.0,473,4
https://distancia.derecho.unam.mx/,100000,14356.09,14700633.0,16.991,1.202,69,4129.0,871,3
https://www.gtainside.com/,50000,1963.97,2011106.0,13.174,1.177,117,4923.0,1359,13
https://www.shoppinglive.ru/,50000,11565.1,11842667.0,54.768,2.755,510,34164.0,3016,84
https://rawjx.com/,100000,561.25,574722.0,7.603,1.178,57,5592.0,1741,5
https://homdgcat.wiki/,50000,534.93,547773.0,2.3,0.521,40,2838.0,368,2
https://index.buffaloex.com/,100000,1493.55,1529391.0,13.563,3.393,20,10598.0,121,2
https://www.mozzartbet.com/,10000,5058.37,5179775.0,30.994,1.221,207,9173.0,1717,40
https://ecofamily.hu/,50000,5306.99,5434360.0,10.795,1.971,74,8646.0,3667,8
https://www.techbang.com/,100000,2727.43,2792887.0,35.511,1.761,472,9515.0,1050,165
https://chefcuisto.com/,100000,1593.73,1631979.0,21.121,0.457,156,18488.0,835,51
https://ingressos.santosfc.com.br/,100000,5360.97,5489634.0,9.045,1.756,71,9947.0,169,9
https://salcobrand.cl/,50000,12613.28,12916003.0,33.577,0.525,459,16279.0,13809,50
https://solutiongyan.com/,100000,1616.05,1654834.0,19.871,1.508,192,11229.0,681,26
https://kushi-tanaka.com/,100000,6160.69,6308551.0,9.024,1.145,94,6002.0,442,18
https://driessenstoffen.nl/,100000,1656.16,1695904.0,9.413,1.353,37,4476.0,1519,9
https://elearning.ntu.edu.vn/,100000,2493.41,2553247.0,12.355,1.931,33,6074.0,923,3
https://www.xahani.com/,50000,4968.77,5088025.0,10.618,0.43,68,9644.0,749,24
https://chotigolpo.club/,50000,566.64,580241.0,11.472,1.084,55,11072.0,1163,28
https://www.zendalibros.com/,100000,1705.58,1746514.0,14.648,1.263,101,5696.0,1903,22
https://junkie-development.de/,100000,2173.53,2225693.0,8.174,0.673,26,4890.0,411,7
https://xgx.mobi/,5000,152.75,156412.0,2.232,0.521,13,2062.0,270,2
https://www.usj.co.jp/,50000,28789.6,29480555.0,32.075,1.016,338,15598.0,2673,62
https://www.instyle.es/,10000,1933.88,1980293.0,13.279,0.555,92,3555.0,1296,29
https://eportal.cssz.cz/,50000,1686.16,1726627.0,10.529,1.561,53,9036.0,911,2
https://tv.videylive.com/,100000,8119.28,8314145.0,8.263,0.607,22,2836.0,48,4
https://www.wyborkierowcow.pl/,100000,7645.09,7828569.0,119.404,6.03,1932,70678.0,2182,343
https://bigwarp.pro/,50000,1169.78,1197851.0,3.639,0.527,40,2841.0,1147,10
https://wiki.wizard101central.com/,50000,3420.32,3502411.0,68.444,1.671,1455,6783.0,1509,297
https://coalindiatenders.nic.in/,100000,1415.85,1449829.0,12.122,2.171,68,8290.0,765,2
https://onche.org/,100000,1080.87,1106806.0,6.39,0.507,40,2711.0,224,9
https://www.sexpistolsofficial.com/,50000,5593.1,5727337.0,23.349,0.939,256,10626.0,705,53
https://biznis.kurir.rs/,50000,5255.75,5381883.0,75.313,0.452,1376,3767.0,926,282
https://mrliker.com/,100000,280.27,286996.0,2.679,0.65,13,2200.0,199,6
https://metrohubtoursandtravels.in/,50000,1066.36,1091950.0,36.224,1.355,1190,5975.0,351,213
https://xosomientrung.net/,50000,417.05,427064.0,6.116,1.666,30,4669.0,2001,5
https://login.napsis.com/,100000,2518.44,2578884.0,13.794,1.596,46,6940.0,210,5
https://santehnika-online.ru/,50000,357.23,365799.0,55.491,1.547,13,35553.0,73,4
https://au.pinterest.com/,50000,6811.47,6974944.0,20.416,0.98,165,10361.0,909,10
https://virtual.bancodebogota.co/,50000,6033.22,6178019.0,54.856,1.34,179,47207.0,160,30
https://jobs.readysethire.com/,100000,1137.19,1164478.0,19.297,1.235,65,16722.0,576,16
https://www.xnxx-livecams.com/,5000,4122.62,4221562.0,22.799,0.487,168,10590.0,4253,12
https://www.tvguide.or.jp/,100000,7259.27,7433495.0,23.935,1.742,230,13851.0,1015,48
https://viabola2.com/,100000,2526.93,2587574.0,8.825,0.937,78,4148.0,413,11
https://legionisci.com/,100000,4291.94,4394943.0,24.439,1.689,464,11253.0,1545,137
https://cherytr.com/,100000,24155.01,24734728.0,9.099,0.948,79,5555.0,983,7
https://3bic.com/,100000,5516.45,5648844.0,26.931,0.878,302,3875.0,521,55
https://www.monex.co.jp/,100000,5313.42,5440940.0,20.541,1.496,290,14063.0,2592,90
https://retailer.thepaymama.com/,100000,796.76,815883.0,12.523,3.282,38,8140.0,61,4
https://bd.pureitwater.com/,10000,12420.05,12718127.0,17.625,1.534,159,12543.0,1138,23
https://vl.flexdrift.dk/,100000,150.56,154170.0,3.855,1.474,13,3518.0,45,3
https://live.wilkes.edu/,100000,3003.51,3075592.0,13.244,1.618,153,6862.0,112,12
https://anewfeedliberty.com/,50000,10.88,11139.0,2.504,0.796,3,1700.0,102,3
https://moodle.polymtl.ca/,50000,2078.31,2128188.0,27.712,1.454,27,10107.0,928,5
https://www.royalbrothers.com/,100000,1136.19,1163459.0,9.577,1.408,83,3196.0,399,17
https://33bintang4d.xyz/,50000,1285.61,1316467.0,8.041,0.845,65,4464.0,1084,6
https://m.vercapas.com/,50000,1215.56,1244733.0,13.384,1.353,92,3760.0,364,23
https://www.maxipali.co.cr/,100000,6051.19,6196415.0,54.924,0.586,382,18017.0,1059,38
https://de.pictoa.com/,50000,806.54,825899.0,8.987,0.682,83,2689.0,940,16
https://la1ere.franceinfo.fr/,10000,1883.82,1929035.0,15.606,0.679,163,2482.0,2714,19
https://m.mingle2.com/,50000,1812.55,1856056.0,8.02,0.902,87,3576.0,1102,15
https://www.telesurtv.net/,50000,11533.01,11809807.0,42.133,1.362,334,5423.0,1669,32
https://www.tuboleta.com/,50000,5464.13,5595267.0,16.711,0.685,270,3085.0,3019,25
https://www.tunee.ai/,100000,994.11,1017972.0,12.309,1.734,79,3938.0,506,7
https://www.argoswatch.in/,100000,22686.67,23231150.0,35.855,0.707,336,29974.0,2277,49
https://www.teraz.sk/,50000,2483.84,2543451.0,13.75,1.744,86,8959.0,937,26
https://www.uiporn.com/,50000,2571.04,2632748.0,11.007,1.762,128,5384.0,1467,5
https://desinx.com/,50000,1011.13,1035402.0,7.458,0.461,47,2438.0,584,21
https://rajwap.biz/,50000,2573.09,2634840.0,6.99,0.511,57,2804.0,1741,10
https://is-teams.aisd.net/,100000,859.66,880296.0,7.244,1.321,135,6771.0,3,1
https://www.browardclerk.org/,100000,6544.6,6701675.0,12.428,1.2,86,11364.0,1130,11
https://www.comingsoon.it/,5000,4437.96,4544469.0,21.967,1.08,176,3673.0,3015,61
https://tsc.gov.np/,50000,5890.47,6031838.0,18.768,1.869,69,15280.0,565,10
https://www.jumia.com.dz/,50000,2058.29,2107686.0,13.844,0.873,82,5978.0,1462,22
https://www.abay.vn/,50000,777.57,796228.0,5.024,1.391,37,2864.0,391,7
https://student.tusd1.org/,100000,1474.45,1509837.0,117.616,0.759,92,3110.0,146,1
https://estudios.unad.edu.co/,100000,2713.97,2779102.0,15.798,2.509,94,6000.0,596,18
https://roliascan.com/,50000,6554.88,6712199.0,10.189,0.698,102,4615.0,1334,14
https://isee.mn/,100000,5838.75,5978884.0,6.572,0.835,61,3956.0,467,7
https://pepco.gr/,50000,5542.05,5675056.0,29.409,1.856,131,7824.0,1664,7
https://www.tgr.gov.ma/,100000,1360.77,1393431.0,13.886,2.702,51,8127.0,605,1
https://authorize.roblox.com/,50000,576.65,590486.0,3.96,0.534,25,3350.0,66,6
https://kangbetbank.com/,50000,10501.11,10753135.0,20.212,1.173,92,9860.0,3541,18
https://www.elidealgallego.com/,100000,10633.37,10888575.0,7.177,0.692,66,2642.0,1418,13
https://artists.spotify.com/,50000,28833.51,29525512.0,30.563,0.63,205,18871.0,1428,25
https://bestguiltypleasure.com/,10000,1605.63,1644168.0,6.773,0.994,125,3336.0,799,7
https://www.bleach-soulresonance.com/,100000,5344.25,5472515.0,11.262,1.169,121,3575.0,59,11
https://bcekadapa.org/,100000,2140.75,2192130.0,12.042,0.434,88,10065.0,372,23
https://www.artwalk.com.br/,50000,4949.42,5068201.0,31.461,0.73,158,21546.0,1109,50
https://www.gastronomos.gr/,50000,2356.41,2412966.0,5.869,1.143,56,3996.0,1989,3
https://clouu.com/,10000,2036.48,2085357.0,8.958,1.484,60,3200.0,1691,4
https://mawarmuda.space/,100000,9208.02,9429009.0,9.551,0.688,208,7147.0,2363,17
https://ecreasummerschool.org/,100000,446.95,457675.0,3.757,1.515,10,3546.0,94,7
https://www.honestdocs.id/,100000,1143.21,1170648.0,8.421,1.303,69,4734.0,1338,8
https://pornxp.com/,10000,816.79,836391.0,6.347,1.542,33,3938.0,723,8
https://yacine-tv.downlody.com/,100000,1341.7,1373905.0,24.186,0.431,125,6635.0,640,18
https://www.igre123.com/,100000,1424.69,1458887.0,11.315,1.516,121,5079.0,1055,14
https://toyota.epc-data.com/,100000,338.34,346462.0,7.305,1.654,19,4781.0,658,4
https://www.barometern.se/,50000,1834.91,1878944.0,10.771,0.843,55,3511.0,2641,18
https://zoofiliaporno.blog/,100000,1196.01,1224719.0,19.914,0.88,95,3028.0,311,44
https://estama.jp/,5000,1197.69,1226430.0,8.564,2.839,61,5252.0,1253,13
https://bokepindo.to/,100000,434.64,445073.0,3.851,1.323,32,3185.0,390,6
https://766bet14.com/,100000,2098.28,2148635.0,15.942,0.955,96,14226.0,388,11
https://oamdc.ucanapply.com/,100000,2913.42,2983338.0,5.15,2.26,12,5065.0,331,2
https://sberkassa.site/,10000,1546.37,1583487.0,6.451,1.877,23,5753.0,93,2
https://cnj.craigslist.org/,100000,705.68,722617.0,10.847,1.127,8,11282.0,1871,2
https://g-mens.net/,50000,16761.55,17163829.0,42.404,1.552,81,18627.0,359,17
https://portal.minv.sk/,100000,1631.21,1670361.0,8.897,3.005,35,6179.0,328,4
https://drivers.softpedia.com/,100000,1841.39,1885582.0,58.543,0.889,1462,2148.0,537,263
https://playbokep.ltd/,100000,1008.81,1033024.0,7.067,1.614,66,3840.0,720,17
https://www.srmist.edu.in/,100000,13951.31,14286140.0,42.312,2.078,298,12782.0,4773,24
https://li9away5.pamanpixel.co/,100000,18414.89,18856847.0,11.759,0.597,151,4220.0,1717,17
https://www.24028-net.jp/,10000,2407.64,2465427.0,17.312,1.096,200,8390.0,2431,53
https://www.fantasilandia.cl/,100000,3760.76,3851021.0,12.626,0.901,64,6118.0,451,12
https://www.sonderpreis-baumarkt.de/,50000,8240.19,8437952.0,20.928,1.47,99,14764.0,4282,15
https://campus.tdea.edu.co/,100000,1892.39,1937807.0,12.976,0.932,63,3514.0,7823,5
https://www.istikbal.com.tr/,50000,2677.4,2741662.0,15.053,1.345,103,11248.0,3220,17
https://grainporn.com/,50000,316.08,323666.0,2.696,0.854,34,2221.0,975,1
https://www.parkiet.com/,100000,2285.3,2340151.0,15.191,0.65,94,9047.0,2007,24
https://www.fukuoka-airport.jp/,100000,3194.44,3271108.0,31.912,2.231,207,6386.0,1207,22
https://www.mathsonline.com.au/,50000,12646.13,12949637.0,16.91,1.335,103,4936.0,631,29
https://jambi.tribunnews.com/,100000,4921.9,5040030.0,122.177,1.59,1487,37870.0,1484,276
https://www.splitwise.com/,100000,410.54,420395.0,3.351,0.967,21,2904.0,78,8
https://www.fitmentindustries.com/,50000,8529.49,8734195.0,16.631,0.932,151,9116.0,1221,41
https://truecaller.cam/,100000,1733.8,1775413.0,15.928,0.43,128,3174.0,637,27
https://rajajav.com/,50000,411.13,421002.0,3.115,1.1,23,2351.0,3444,4
https://www.unitedinfocus.com/,50000,3132.33,3207503.0,47.556,0.933,1778,9397.0,2043,304
https://www.atom.bio/,100000,1852.46,1896915.0,6.825,1.148,59,3672.0,506,14
https://www.fcnt.com/,100000,2447.64,2506382.0,20.013,1.325,113,18624.0,498,39
https://ticker.finology.in/,50000,1078.67,1104555.0,8.585,0.748,50,3401.0,947,19
https://www.realtid.se/,100000,2715.4,2780570.0,15.262,0.73,118,2964.0,1201,31
https://archive.transformativeworks.org/,50000,186.83,191316.0,3.185,0.678,28,2105.0,319,2
https://www.thecable.ng/,100000,5687.74,5824247.0,23.548,0.573,222,8710.0,3241,58
https://www.romjob.ro/,50000,1003.02,1027092.0,6.172,1.203,34,3840.0,794,7
https://cdn.hedzappclickballk.com/,100000,0.0,0.0,1.3,1.003,2,0.0,2,1
https://uzparno.ru/,50000,497.66,509603.0,9.073,0.879,51,3004.0,982,16
https://www.toyota.com.au/,100000,6319.15,6470810.0,21.966,1.528,102,9400.0,1920,12
https://www.turfoo.fr/,10000,3254.13,3332230.0,13.838,0.923,82,8033.0,1188,27
https://www.tigota.it/,100000,11575.37,11853174.0,99.36,1.177,651,23439.0,2476,26
https://bestandfree.com/,100000,251.26,257291.0,3.749,1.471,24,2985.0,3609,2
https://9lotto.com/,50000,4246.65,4348565.0,45.172,0.817,151,14300.0,960,14
https://ar.zapdicas.com/,50000,677.74,694004.0,6.304,0.603,38,4269.0,309,14
https://boomviral.ng/,100000,8388.85,8590184.0,13.324,1.242,80,8138.0,322,6
https://serviziconsolari.esteri.it/,50000,1798.65,1841815.0,11.479,2.898,63,7969.0,41,7
https://www.houseplans.com/,100000,2760.57,2826819.0,20.361,1.145,222,3341.0,1128,89
https://momence.com/,50000,2976.92,3048370.0,10.44,0.578,105,4000.0,1820,20
https://lp2.googlecamp.info/,100000,124.62,127613.0,3.671,1.453,9,3140.0,197,1
https://myfans.jp/,50000,31601.79,32360231.0,27.21,0.977,86,5259.0,1171,15
https://www.bls.gov/,50000,1817.34,1860957.0,4.173,0.653,59,2661.0,963,8
https://web.vodafone.com.eg/,50000,1498.34,1534299.0,10.2,2.543,37,9504.0,862,9
https://www.yeggi.com/,50000,239.32,245062.0,9.942,1.248,10,2316.0,24,2
https://upraspe.io/,10000,6096.59,6242911.0,18.042,0.678,121,6480.0,1151,26
https://www.daiwahouse.co.jp/,100000,5405.6,5535339.0,26.551,1.08,170,21910.0,1954,27
https://manga-shi.org/,50000,2326.86,2382709.0,15.537,1.937,98,7055.0,3033,6
https://bachashuku.org/,100000,1335.52,1367575.0,5.446,0.729,46,2995.0,173,7
https://www.gamespark.jp/,50000,7321.91,7497640.0,26.294,0.619,297,5885.0,867,82
https://ceri123w1ns.pro/,50000,3905.42,3999150.0,9.68,0.882,99,4033.0,1162,11
https://www.eurodate.com/,50000,1493.24,1529078.0,20.773,0.616,92,3098.0,754,26
https://projectjav.com/,50000,2081.45,2131404.0,12.053,1.287,106,6373.0,2417,26
https://scholar.google.ca/,50000,93.28,95518.0,2.498,0.946,6,2182.0,375,2
https://flemmix.one/,50000,1858.51,1903110.0,4.648,0.377,100,3226.0,1950,9
https://ttdevasthanams.ap.gov.in/,50000,3030.48,3103212.0,10.53,1.629,102,9809.0,369,4
https://biomagneticmattress.com/,100000,22594.61,23136882.0,8.517,1.319,44,5921.0,593,5
https://optijuegos.net/,100000,2076.65,2126492.0,13.159,0.449,97,3558.0,205,19
https://www.lacapitalmdp.com/,50000,7476.02,7655442.0,19.908,0.579,222,14262.0,1705,26
https://www.kawasaki.com/,50000,8338.9,8539038.0,13.294,1.534,183,5991.0,4683,9
https://www.marocannonces.com/,50000,1694.24,1734906.0,13.982,1.522,113,5338.0,788,19
https://www.shine.com/,50000,1295.68,1326780.0,15.544,0.736,107,5592.0,3096,12
https://www.moov.com.ar/,50000,4701.03,4813850.0,24.245,1.477,243,10149.0,2491,47
https://franklinslectures.in/,100000,2789.1,2856040.0,19.47,2.875,159,6401.0,719,17
https://tjoy.jp/,10000,2214.22,2267358.0,15.857,1.009,114,4963.0,234,26
https://www.light.com.br/,100000,29338.33,30042448.0,120.584,2.427,106,9346.0,3785,13
https://www.myheritage.se/,50000,2349.37,2405751.0,20.251,1.194,109,10345.0,1170,9
https://www.dextools.io/,50000,21894.55,22420023.0,26.842,0.64,309,10645.0,3179,21
https://www.amazon.jobs/,50000,2011.35,2059626.0,11.427,1.581,58,8132.0,474,18
https://www.manabadi.co.in/,50000,12107.7,12398286.0,60.31,1.426,447,28858.0,1907,60
https://www.h2r-equipements.com/,100000,4434.21,4540633.0,15.093,1.692,119,10089.0,5888,26
https://mylearning.csmd.edu/,100000,3040.9,3113884.0,13.43,1.366,127,5423.0,103,14
https://www.columbiasportswear.ca/,50000,13820.01,14151692.0,66.771,0.612,294,39436.0,1770,54
https://golka.com.ua/,50000,2143.56,2195010.0,9.702,0.701,131,4582.0,4280,8
https://portal.autotrader.co.uk/,50000,1864.82,1909571.0,14.141,0.905,28,4726.0,126,6
https://portal.oj.gob.gt/,100000,4699.59,4812383.0,12.519,2.939,89,13036.0,828,3
https://www.direcaoconcursos.com.br/,50000,8393.35,8594787.0,13.066,0.806,158,7405.0,955,38
https://maneb.malawi265.com/,100000,316.11,323699.0,5.259,1.146,21,6086.0,63,3
https://mygls.be/,100000,804.65,823965.0,8.058,0.762,33,5757.0,305,7
https://y2mate.bet/,50000,284.82,291653.0,2.612,0.718,20,2203.0,311,5
https://www.webpussi.com/,50000,673.65,689815.0,12.576,1.308,62,5605.0,883,3
https://rtsports.com/,50000,7908.27,8098071.0,6.42,0.918,61,3289.0,717,10
https://badgirlsbible.com/,50000,1604.74,1643258.0,8.561,0.488,45,1821.0,793,9
https://wb-lobby.bd33fgabh.com/,100000,0.0,2.0,1.536,0.993,2,1800.0,2,1
https://us.gruposwats.com/,100000,196.74,201464.0,3.038,0.969,18,2871.0,774,5
https://www.bilet.com/,100000,2361.98,2418667.0,12.168,2.006,67,4124.0,1598,16
https://okdiario.com/,5000,6628.49,6787573.0,7.772,1.094,89,3475.0,4967,6
https://myhockeyrankings.com/,50000,8658.18,8865973.0,112.026,1.533,1648,23283.0,844,300
https://www.pt.com.tr/,100000,2749.35,2815334.0,23.751,0.697,202,11246.0,1654,27
https://my.billit.be/,50000,444.22,454877.0,4.81,1.612,26,4529.0,234,2
https://www.esyoil.com/,100000,1528.38,1565063.0,17.107,1.483,78,3493.0,1906,10
https://www.terre-net.fr/,100000,4018.18,4114621.0,19.925,1.916,139,14206.0,3877,36
https://forums.qrz.com/,100000,1345.61,1377900.0,6.581,1.045,46,3336.0,726,10
https://www.jprime.jp/,50000,3013.99,3086322.0,39.659,1.063,294,4196.0,1140,107
https://www.sagaquiz.com/,50000,959.01,982025.0,7.222,0.45,47,2279.0,625,11
https://therighthairstyles.com/,100000,7407.12,7584891.0,20.568,0.394,116,3345.0,1460,19
https://myscripps.org/,100000,4824.25,4940027.0,10.599,1.389,50,10732.0,259,1
https://grabber.zone/,100000,983.52,1007127.0,4.806,2.032,54,4476.0,1185,4
https://login.flvs.net/,100000,2791.05,2858031.0,10.951,1.139,35,4020.0,165,9
https://thegamepost.com/,100000,3164.27,3240217.0,68.407,0.458,1625,5737.0,1298,302
https://13win.asia/,100000,3045.89,3118987.0,14.307,0.98,87,0.0,498,8
https://desktop.fortebet.ug/,50000,1251.72,1281763.0,10.841,0.535,57,5166.0,850,8
https://www.dagsavisen.no/,100000,2351.3,2407736.0,15.688,0.706,130,5015.0,2356,39
https://pwa.zh88web.com/,50000,455.44,466368.0,7.11,0.848,51,7277.0,424,9
https://www.depop.com/,10000,5281.31,5408065.0,19.349,0.725,225,7041.0,1681,39
https://www.garmin.com.tw/,100000,2900.19,2969796.0,21.801,0.931,87,14679.0,1146,24
https://www.maturesfling.com/,50000,1733.89,1775507.0,13.268,1.281,76,9168.0,531,8
https://www.crpfonline.com/,100000,0.02,21.0,1.215,0.73,2,0.0,2,1
https://freshers.hcltech.com/,100000,2198.92,2251690.0,8.78,2.221,69,4945.0,1511,10
https://www.betso88.asia/,50000,7151.51,7323145.0,29.952,1.657,242,4148.0,2256,28
https://www.portfolio.hu/,5000,10278.38,10525058.0,41.683,1.444,367,11467.0,3021,61
https://vintagecuties.com/,100000,648.18,663732.0,8.6,1.152,46,2781.0,715,9
https://www.ultrawin.co.in/,100000,9371.7,9596624.0,11.487,0.581,146,7628.0,1907,10
https://www.yalla1shoot.com/,5000,37.95,38863.0,3.413,1.384,7,2786.0,853,2
https://ttzk.graffer.jp/,100000,5685.84,5822303.0,11.577,1.29,265,4166.0,1629,17
https://mi.tigo.com.co/,50000,4384.64,4489874.0,13.31,0.97,108,11586.0,329,10
https://erp.dbuniversity.ac.in/,100000,627.36,642416.0,9.749,1.43,32,7701.0,33,4
https://hujanyuan.com/,50000,4380.72,4485858.0,7.308,1.025,102,4247.0,871,9
https://gogumatv71.com/,100000,13380.79,13701928.0,26.627,1.349,74,8977.0,553,22
https://restaurantguru.it/,100000,2898.15,2967710.0,11.018,0.904,95,4391.0,792,15
https://donacarmen.com/,100000,22056.93,22586292.0,37.09,1.969,237,12842.0,2122,32
https://www.vodafone.ie/,100000,1320.85,1352552.0,12.591,1.477,158,11914.0,1166,6
https://1up.game/,50000,1707.55,1748535.0,9.463,0.773,73,4311.0,988,8
https://demoniacult.com/,100000,5251.85,5377895.0,35.692,0.848,351,14880.0,2492,61
https://pahindot.me/,10000,1209.36,1238380.0,5.425,0.643,52,1821.0,413,11
https://www.metromadrid.es/,50000,4871.21,4988114.0,25.713,2.047,116,13162.0,1336,9
https://www.charlestyrwhitt.com/,10000,8577.84,8783711.0,25.107,1.15,342,10099.0,4274,94
https://www.xxxsexpic.me/,50000,2830.85,2898793.0,7.5,0.847,108,4078.0,2488,21
https://tgtsporn.com/,50000,2474.52,2533910.0,10.364,2.799,76,6279.0,894,11
https://www.mfuonline.com/,100000,710.0,727043.0,7.192,1.332,36,7297.0,58,1
https://helthjem.no/,100000,2808.92,2876336.0,11.829,1.152,96,10265.0,372,9
https://m.alphaporno.com/,50000,1133.92,1161137.0,12.394,1.092,51,8815.0,295,16
https://forum.popjustice.com/,100000,2766.42,2832816.0,119.755,0.543,3170,21069.0,1014,356
https://entradas.todoshowcase.com/,100000,4578.46,4688346.0,8.519,1.331,78,6334.0,771,9
https://ch.dlsite.com/,50000,3164.08,3240015.0,13.521,1.451,63,7543.0,231,19
https://ecouterradioenligne.com/,50000,2024.43,2073012.0,14.672,0.435,196,3104.0,809,33
https://bellacia.com.br/,50000,1228.01,1257487.0,6.564,0.707,46,2918.0,381,9
https://savona.bakecaincontrii.com/,100000,1157.07,1184837.0,6.24,1.413,37,5408.0,610,7
https://www.tarot.com/,50000,1461.97,1497061.0,16.175,1.08,121,5343.0,1006,34
https://www.burgerprofiel.be/,100000,3566.68,3652282.0,10.535,1.077,193,6516.0,829,6
https://geometrygames.io/,100000,31308.32,32059724.0,23.846,0.991,90,5338.0,1723,21
https://pewneauto.pl/,50000,3527.19,3611839.0,12.472,1.254,100,6329.0,916,12
https://usagi-online.com/,50000,11164.44,11432382.0,30.58,1.445,462,25481.0,6334,84
https://borsen.dk/,50000,6462.92,6618031.0,27.811,1.583,162,6280.0,2148,56
https://editprotips.in/,10000,1938.72,1985247.0,22.0,0.629,230,7463.0,721,31
https://bseodisha.guru/,50000,1126.05,1153073.0,14.064,2.149,84,4693.0,548,16
https://www.scotiabank.com.pe/,50000,4916.54,5034539.0,17.063,1.534,215,11312.0,1614,46
https://fod.fujitv.co.jp/,100000,3993.5,4089342.0,30.834,1.259,230,16256.0,1232,41
https://swing.family/,100000,452.79,463653.0,9.825,1.817,107,8394.0,381,1
https://www.farmaciediturno.org/,100000,1887.11,1932396.0,18.387,1.937,125,7997.0,272,17
https://www.gamestorrents.app/,50000,669.73,685800.0,3.297,0.677,28,2379.0,124,5
https://tubezoox.com/,50000,314.23,321768.0,1.599,0.775,30,2046.0,484,1
https://javcc.me/,50000,35.55,36399.0,2.413,0.394,20,2101.0,383,4
https://sicas.gov.si/,100000,461.16,472224.0,3.885,1.441,17,3736.0,47,1
https://jamaica-gleaner.com/,50000,1435.24,1469685.0,15.929,1.443,83,5239.0,1365,20
https://www.skokka.com.co/,50000,886.5,907778.0,3.955,0.775,22,3624.0,586,7
https://www.kosher.com/,100000,13601.35,13927786.0,27.506,0.727,204,19016.0,1557,38
https://www.qdq.com/,100000,2200.96,2253781.0,17.884,1.139,142,4246.0,1218,25
https://concepto.de/,50000,699.33,716111.0,10.9,0.61,87,6645.0,1540,34
https://doradobet.com/,10000,8930.68,9145020.0,36.201,0.67,345,24087.0,1672,99
https://vampire-survivors.fandom.com/,50000,5400.51,5530118.0,107.0,1.15,2039,26323.0,1317,364
https://www.renault.co.in/,100000,4005.63,4101766.0,7.584,0.743,73,4120.0,1305,4
https://www.mtvuutiset.fi/,10000,2169.59,2221665.0,18.674,0.797,95,10442.0,3199,14
https://www.marjosports.com.br/,50000,5937.33,6079825.0,110.254,0.718,429,19545.0,2796,51
https://trakt.tv/,50000,2377.34,2434399.0,6.819,0.788,57,6838.0,937,9
https://2playergames.vip/,100000,2067.23,2116840.0,9.757,1.121,102,5478.0,1045,8
https://www.xamigos.es/,50000,156.72,160486.0,2.593,1.058,31,2648.0,215,2
https://www.warasibe.com/,50000,1896.59,1942109.0,14.832,1.797,137,15437.0,3301,9
https://catharsisworld.vxviral.xyz/,100000,1358.63,1391237.0,6.964,1.19,25,6504.0,150,4
https://www.gayvids.tv/,100000,3152.0,3227649.0,11.33,1.534,61,5568.0,1491,18
https://www.stocktitan.net/,100000,2616.81,2679618.0,102.413,1.278,1305,4386.0,920,217
https://freeshib.in/,100000,802.99,822265.0,4.798,0.914,49,2689.0,301,6
https://belmeta.com/,50000,1291.68,1322679.0,9.517,1.18,50,2316.0,512,11
https://www.zudio.com/,50000,2933.03,3003421.0,10.819,0.652,116,3771.0,585,13
https://www.bernerzeitung.ch/,50000,3273.07,3351623.0,19.111,1.518,185,11406.0,3280,44
https://myergani.gov.gr/,50000,712.6,729702.0,4.494,1.884,27,4950.0,148,3
https://maktototogel.site/,100000,41084.61,42070639.0,22.349,0.982,172,10267.0,992,18
https://www.flaglerbar.org/,100000,486.78,498458.0,4.129,0.658,26,3665.0,179,3
